,r,g_bcc,g_hcp
1635,16.35,-2.8652285866827802,1.1144579547536915
1636,16.36,-2.8773033335790745,1.1158546457843614
1637,16.37,-2.8870175346803597,1.1091568457649164
1638,16.38,-2.8941197863715513,1.094638233197679
1639,16.39,-2.8983524772730798,1.0726461466415291
1640,16.4,-2.899457273039202,1.0435930644441014
1641,16.41,-2.8971808215582233,1.0079467560672923
1642,16.42,-2.891280443606667,0.9662194977305494
1643,16.43,-2.8815295729836934,0.9189567702133098
1644,16.44,-2.8677227218761754,0.8667258620508591
1645,16.45,-2.8496797710584088,0.8101047870928311
1646,16.46,-2.8272494192040614,0.7496718925217277
1647,16.47,-2.800311669154845,0.6859964839263835
1648,16.48,-2.768779279015708,0.6196307306844901
1649,16.490000000000002,-2.7325981596241706,0.5511030411867641
1650,16.5,-2.6917467542540523,0.48091301727096974
1651,16.51,-2.6462344883035733,0.40952801483566764
1652,16.52,-2.5960994232610584,0.33738125722926016
1653,16.53,-2.541405287815979,0.26487137374335806
1654,16.54,-2.482238087418171,0.19236317107847714
1655,16.55,-2.4187025102896653,0.12018939411608164
1656,16.56,-2.3509183519362504,0.04865319611205777
1657,16.57,-2.2790171713872422,-0.02196898094006647
1658,16.580000000000002,-2.203139371245874,-0.09142441692637536
1659,16.59,-2.1234318613999323,-0.15948130111696707
1660,16.6,-2.040046424801712,-0.2259263513161984
1661,16.61,-1.9531388554881082,-0.2905630744361131
1662,16.62,-1.8628688867812013,-0.3532108222370308
1663,16.63,-1.7694008744273042,-0.41370473222640014
1664,16.64,-1.6729051484005169,-0.471896575930629
1665,16.65,-1.5735599012014014,-0.5276564688095788
1666,16.66,-1.4715534424216512,-0.5808753317723531
1667,16.67,-1.367086621377501,-0.631467937121275
1668,16.68,-1.260375203421056,-0.6793763248972201
1669,16.69,-1.1516519821306157,-0.724573341514576
1670,16.7,-1.0411684192381052,-0.7670660330137027
1671,16.71,-0.9291956264028501,-0.8068986211591825
1672,16.72,-0.8160245365900204,-0.8441548020515761
1673,16.73,-0.701965156002332,-0.8789591331278711
1674,16.740000000000002,-0.5873448378331055,-0.9114773138370104
1675,16.75,-0.4725055737246829,-0.9419152156323893
1676,16.76,-0.35780035463658133,-0.9705165754039535
1677,16.77,-0.24358870667601418,-0.9975593298638259
1678,16.78,-0.13023155624038824,-1.0233506332745244
1679,16.79,-0.01808561976026507,-1.0482206638211042
1680,16.8,0.09250245596018858,-1.0725153816016537
1681,16.81,0.2012019581322854,-1.0965884507157655
1682,16.82,0.30770372691156894,-1.1207925768417577
1683,16.830000000000002,0.4117252867039187,-1.145470538210979
1684,16.84,0.5130152688777909,-1.1709462009248337
1685,16.85,0.6113569381390676,-1.1975158087883606
1686,16.86,0.7065706782773995,-1.2254398236828725
1687,16.87,0.7985153442751898,-1.2549355661154407
1688,16.88,0.8870884440387137,-1.2861708687451703
1689,16.89,0.9722251711338351,-1.3192589106927668
1690,16.9,1.0538963666442271,-1.3542543499614348
1691,16.91,1.1321055404497935,-1.391150818214005
1692,16.92,1.206885126933259,-1.4298797893820907
1693,16.93,1.2782921848706965,-1.4703107839137104
1694,16.94,1.3464037741176813,-1.5122528263904507
1695,16.95,1.4113122514125196,-1.5554570378265915
1696,16.96,1.473120723674377,-1.5996202167221851
1697,16.97,1.5319388798484228,-1.6443892457833669
1698,16.98,1.5878793926767887,-1.6893661543943521
1699,16.990000000000002,1.641055041494435,-1.7341136700222295
1700,17.0,1.6915766586114793,-1.778161103743195
1701,17.01,1.739551947871923,-1.8210104344516882
1702,17.02,1.7850851677103232,-1.8621424810860203
1703,17.03,1.828277615735429,-1.9010230801243633
1704,17.04,1.869228800773223,-1.9371092142886372
1705,17.05,1.9080381443843117,-1.9698550654799798
1706,17.06,1.9448070197065612,-1.9987179882772441
1707,17.07,1.9796409130800794,-2.0231644180000545
1708,17.080000000000002,2.0126514846300916,-2.0426757379554727
1709,17.09,2.0439583084020034,-2.056754133173976
1710,17.1,2.0736900905601576,-2.064928452414047
1711,17.11,2.1019851945946257,-2.0667600868097824
1712,17.12,2.128991343718862,-2.0618488531861083
1713,17.13,2.154864420343475,-2.0498388442474393
1714,17.14,2.17976633783655,-2.030424178485663
1715,17.150000000000002,2.2038620175490746,-2.003354552010695
1716,17.16,2.2273155609577904,-1.9684404650288052
1717,17.17,2.250285759453072,-1.9255579698596827
1718,17.18,2.272921129694621,-1.8746527675438123
1719,17.19,2.2953546978911477,-1.8157434683152267
1720,17.2,2.3176987797053603,-1.748923829145764
1721,17.21,2.3400400122949274,-1.6743637903111555
1722,17.22,2.3624348905908774,-1.5923091529672888
1723,17.23,2.384906041411411,-1.5030797708631607
1724,17.240000000000002,2.4074394373386885,-1.4070661706786916
1725,17.25,2.429982709130046,-1.3047245655311275
1726,17.26,2.452444663135173,-1.1965702828323435
1727,17.27,2.474696051619184,-1.0831696883139728
1728,17.28,2.4965715822885897,-0.9651307497417441
1729,17.29,2.517873092108799,-0.8430924435066923
1730,17.3,2.5383737531042763,-0.7177132617912831
1731,17.31,2.557823127459177,-0.5896591244099605
1732,17.32,2.5759528487124244,-0.4595910350965251
1733,17.330000000000002,2.592482677443392,-0.3281528448200928
1734,17.34,2.607126665167974,-0.19595949313412653
1735,17.35,2.6195991600317465,-0.06358609178091981
1736,17.36,2.629620402296403,0.06844180727032213
1737,17.37,2.6369214857413095,0.19965645376367497
1738,17.38,2.6412485013378446,0.32965439516135236
1739,17.39,2.6423657296022016,0.4581010314243598
1740,17.400000000000002,2.64005780503363,0.5847331021557752
1741,17.41,2.6341308367395304,0.7093590536969689
1742,17.42,2.6244125302616403,0.8318573095155807
1743,17.43,2.6107514132558705,0.9521725412545322
1744,17.44,2.5930153187315637,1.0703101067642307
1745,17.45,2.5710893210849184,1.1863288822375517
1746,17.46,2.5448733497676335,1.3003327655751062
1747,17.47,2.5142797213965227,1.4124611652738106
1748,17.48,2.4792308324940593,1.5228788120871453
1749,17.490000000000002,2.43965724175024,1.6317652388343438
1750,17.5,2.3954963434547794,1.739304267195699
1751,17.51,2.3466917941117287,1.8456738200340597
1752,17.52,2.2931938044822298,1.9510363453314015
1753,17.53,2.2349603522628043,2.055530095417391
1754,17.54,2.1719593095849166,2.1592614554434784
1755,17.55,2.1041714180483795,2.262298460968671
1756,17.56,2.031593985651694,2.3646655891426893
1757,17.57,1.9542451281691904,2.466339854314372
1758,17.580000000000002,1.8721683353034877,2.567248189744251
1759,17.59,1.7854371118332155,2.6672660548584317
1760,17.6,1.6941594278213234,2.76621717402329
1761,17.61,1.5984817108009128,2.8638742894007225
1762,17.62,1.4985921269140305,2.959960797630517
1763,17.63,1.394722926577928,3.054153137742044
1764,17.64,1.2871516718939984,3.1460838050008815
1765,17.650000000000002,1.176201215447617,3.2353448809073426
1766,17.66,1.0622383604976886,3.3214919913264875
1767,17.67,0.9456711974842642,3.404048630404546
1768,17.68,0.8269451776769075,3.4825108149511044
1769,17.69,0.7065380479606305,3.5563520597240554
1770,17.7,0.584953827664384,3.6250286860514502
1771,17.71,0.462716055774505,3.687985492258695
1772,17.72,0.3403605721631297,3.7446618226800363
1773,17.73,0.218428117599306,3.794498071424811
1774,17.740000000000002,0.09745704309469926,3.836942647001018
1775,17.75,-0.022023590770692814,3.8714594045341775
1776,17.76,-0.13950026894214212,3.8975355245286525
1777,17.77,-0.2544804145729469,3.9146897824397384
1778,17.78,-0.366496752767096,3.922481113879506
1779,17.79,-0.4751105378290263,3.920517338651733
1780,17.8,-0.5799136007655366,3.908463865892956
1781,17.81,-0.680529239741528,3.8860521654112707
1782,17.82,-0.7766120400428309,3.8530877598270905
1783,17.830000000000002,-0.8678467681965703,3.809457471047053
1784,17.84,-0.9539465339157072,3.755135645230167
1785,17.85,-1.034650450657527,3.690189084431005
1786,17.86,-1.109721048680605,3.6147804315072753
1787,17.87,-1.1789417022174662,3.5291697878296184
1788,17.88,-1.2421143242974202,3.4337143901503757
1789,17.89,-1.299057559312427,3.3288662321500504
1790,17.900000000000002,-1.3496056659614162,3.2151675853698523
1791,17.91,-1.3936082338918874,3.093244450453866
1792,17.92,-1.4309308190308543,2.96379804932238
1793,17.93,-1.4614565186419781,2.8275945481769496
1794,17.94,-1.485088441283769,2.6854532760448553
1795,17.95,-1.5017529629261346,2.5382337699224786
1796,17.96,-1.5114036022679707,2.386822031785206
1797,17.97,-1.514025299239111,2.232116421613732
1798,17.98,-1.5096388437103747,2.075013631659194
1799,17.990000000000002,-1.4983051788429955,1.916395188801555
1800,18.0,-1.480129296739114,1.7571149133827837
1801,18.01,-1.4552634536657636,1.5979877246816236
1802,18.02,-1.423909457737926,1.4397801266377943
1803,18.03,-1.3863198222656021,1.283202634911892
1804,18.04,-1.3427976308500016,1.128904321144314
1805,18.05,-1.2936950228782522,0.9774695563376102
1806,18.06,-1.239410276866984,0.8294169371451875
1807,18.07,-1.180383540317966,0.6852002813164024
1808,18.080000000000002,-1.1170913243875962,0.5452114864847459
1809,18.09,-1.0500399458153085,0.4097849645459322
1810,18.1,-0.979758153571196,0.2792032962555448
1811,18.11,-0.906789220434035,0.15370370089755522
1812,18.12,-0.8316828077385846,0.03348488657537774
1813,18.13,-0.7549869231965297,-0.08128616053086266
1814,18.14,-0.6772402862768961,-0.1904678742227056
1815,18.150000000000002,-0.5989653933691996,-0.293938682652339
1816,18.16,-0.5206625370383158,-0.3915927906035871
1817,18.17,-0.4428049821948191,-0.4833374266437058
1818,18.18,-0.365835439802698,-0.569091723980372
1819,18.19,-0.29016390929652286,-0.6487873067383928
1820,18.2,-0.21616688807023238,-0.7223705522297653
1821,18.21,-0.1441878743172298,-0.7898063998337373
1822,18.22,-0.07453902220165531,-0.8510834834939874
1823,18.23,-0.007503749615392879,-0.9062202824297836
1824,18.240000000000002,0.056659948063760415,-0.9552719177317884
1825,18.25,0.11771575710926478,-0.9983371745634486
1826,18.26,0.17544517234198523,-1.035565303231255
1827,18.27,0.22964378538375335,-1.06716214882839
1828,18.28,0.280118009465366,-1.0933951787206238
1829,18.29,0.32668248152630724,-1.1145970188621896
1830,18.3,0.3691583338267396,-1.1311671716940284
1831,18.31,0.4073724675320522,-1.1435716670525553
1832,18.32,0.4411578931943249,-1.1523404891110378
1833,18.330000000000002,0.47035513166917864,-1.158062722250534
1834,18.34,0.49481459793145544,-1.1613794618786542
1835,18.35,0.5143998236469718,-1.1629746374178187
1836,18.36,0.5289913161373527,-1.1635639889490306
1837,18.37,0.5384908049907239,-1.1638825217082915
1838,18.38,0.5428255958062282,-1.1646708298232802
1839,18.39,0.5419527353684017,-1.1666607292310172
1840,18.400000000000002,0.5358626949360918,-1.170560667522451
1841,18.41,0.5245822982989562,-1.177041384513019
1842,18.42,0.508176657787933,-1.186722281780542
1843,18.43,0.48674993254883137,-1.2001589235060437
1844,18.44,0.46044478627140106,-1.2178320369988676
1845,18.45,0.42944049268537776,-1.2401383124803649
1846,18.46,0.3939497124672811,-1.2673832219436776
1847,18.47,0.3542140404540299,-1.2997759905864166
1848,18.48,0.31049849291181536,-1.3374267660471193
1849,18.490000000000002,0.26308516696167217,-1.3803459450584472
1850,18.5,0.21226635447316963,-1.42844553847337
1851,18.51,0.15833742782771493,-1.4815423877235991
1852,18.52,0.10158983278702513,-1.5393629917131517
1853,18.53,0.04230452311175397,-1.6015496651385785
1854,18.54,-0.01925384756843768,-1.6676677284815367
1855,18.55,-0.08284169790404747,-1.7372134266271295
1856,18.56,-0.14824002873312148,-1.809622286389077
1857,18.57,-0.2152565098159979,-1.8842776513853854
1858,18.580000000000002,-0.28372605707722764,-1.960519173094605
1859,18.59,-0.3535098937977639,-2.037651086266809
1860,18.6,-0.42449316967295264,-2.114950151453235
1861,18.61,-0.4965812883261708,-2.1916732033280772
1862,18.62,-0.5696951624284516,-2.2670642968089574
1863,18.63,-0.6437656721437734,-2.3403614901111536
1864,18.64,-0.7187276439813216,-2.4108033416561754
1865,18.650000000000002,-0.7945136909205675,-2.4776352237388584
1866,18.66,-0.8710482594990162,-2.540115568406823
1867,18.67,-0.9482422151020403,-2.597522159414382
1868,18.68,-1.0259882637476805,-2.6491585686362527
1869,18.69,-1.1041574590483842,-2.6943608071670426
1870,18.7,-1.1825969795417501,-2.732504222561705
1871,18.71,-1.2611292877985183,-2.763010627100078
1872,18.72,-1.3395527028222918,-2.7853555909590395
1873,18.73,-1.4176433357989706,-2.7990757824744503
1874,18.740000000000002,-1.4951582608874945,-2.8037761891166397
1875,18.75,-1.5718397219604614,-2.799137011107969
1876,18.76,-1.6474201170803238,-2.7849199881386766
1877,18.77,-1.7216274584593427,-2.7609739011686627
1878,18.78,-1.794190979274275,-2.727238987857255
1879,18.79,-1.864846551563205,-2.6837500228569517
1880,18.8,-1.933341591998835,-2.630637843168764
1881,18.81,-1.99943916395702,-2.5681291430972757
1882,18.82,-2.062921033230834,-2.4965444211906624
1883,18.830000000000002,-2.123589498224293,-2.4162940301412434
1884,18.84,-2.181267889890104,-2.3278723564496784
1885,18.85,-2.2357997177962243,-2.231850235665382
1886,18.86,-2.287046521850584,-2.1288657868341962
1887,18.87,-2.334884569570136,-2.019613921973077
1888,18.88,-2.3792006116671156,-1.904834848708343
1889,18.89,-2.4198869698567833,-1.7853019328660333
1890,18.900000000000002,-2.4568362765278406,-1.661809319679839
1891,18.91,-2.4899362134768848,-1.5351597251508327
1892,18.92,-2.5190646045322254,-1.4061528017472094
1893,18.93,-2.544085203949598,-1.2755744549810015
1894,18.94,-2.5648444894952687,-1.1441874404965822
1895,18.95,-2.581169717832897,-1.012723507312728
1896,18.96,-2.5928684329518417,-0.8818772749399749
1897,18.97,-2.5997295395800215,-0.7523019442530446
1898,18.98,-2.601525967185097,-0.6246068488680616
1899,18.990000000000002,-2.598018861118339,-0.4993567603660989
1900,19.0,-2.5889631507217405,-0.3770727721268372
1901,19.01,-2.5741142647321946,-0.25823450770829515
1902,19.02,-2.5532356966332865,-0.1432833350802526
1903,19.03,-2.526107070643794,-0.03262622131087072
1904,19.04,-2.492532325847335,0.07336016371013795
1905,19.05,-2.4523476235698527,0.1743254896007203
1906,19.06,-2.405428592346931,0.26994232986176453
1907,19.07,-2.351696555316693,0.3599035832755443
1908,19.080000000000002,-2.29112343504538,0.4439210264519696
1909,19.09,-2.223735097936431,0.5217251941837613
1910,19.1,-2.1496129808079405,0.5930666943947163
1911,19.11,-2.0688939314917656,0.6577189671230844
1912,19.12,-1.9817682884299752,0.7154823976050587
1913,19.13,-1.8884763159954219,0.7661895977263868
1914,19.14,-1.7893031974693867,0.8097115833797446
1915,19.150000000000002,-1.684572861442772,0.8459645026521135
1916,19.16,-1.5746409756636053,0.8749165155957472
1917,19.17,-1.4598874816941076,0.8965943939596197
1918,19.18,-1.3407090618882036,0.911089400853311
1919,19.19,-1.2175119260750802,0.9185620267514402
1920,19.2,-1.0907052791226823,0.9192451990214582
1921,19.21,-0.9606957837054192,0.9134456454089973
1922,19.22,-0.8278832677496907,0.9015431745104547
1923,19.23,-0.6926578468596898,0.8839877339593204
1924,19.240000000000002,-0.5553985430557107,0.8612942147217829
1925,19.25,-0.4164733874961037,0.8340350817986151
1926,19.26,-0.27624090190982714,0.8028310217257418
1927,19.27,-0.13505276663806776,0.7683398995500628
1928,19.28,0.00674259244708878,0.7312444067905797
1929,19.29,0.148795825839834,0.692238852319806
1930,19.3,0.290752259495906,0.6520155961203414
1931,19.31,0.4322476584069612,0.6112516486806507
1932,19.32,0.572904537758288,0.5705959549421991
1933,19.330000000000002,0.7123293775543617,0.530657851192971
1934,19.34,0.8501110476914904,0.4919971275731594
1935,19.35,0.9858206824817625,0.45511605075811384
1936,19.36,1.1190131603212214,0.42045360499227963
1937,19.37,1.2492302501953276,0.3883821000696834
1938,19.38,1.3760053873292866,0.35920617794288023
1939,19.39,1.4988699411812334,0.33316413167331616
1940,19.400000000000002,1.617360745841831,0.3104313377760674
1941,19.41,1.7310285811573913,0.29112550175809354
1942,19.42,1.839447227350122,0.27531333229304034
1943,19.43,1.9422226705065484,0.26301819659629966
1944,19.44,2.039002013872878,0.2542282715704579
1945,19.45,2.1294816519844066,0.2489046942282576
1946,19.46,2.213414291437246,0.2469892313293388
1947,19.47,2.2906144523579672,0.24841103112964108
1948,19.48,2.3609621557718365,0.2530920872068102
1949,19.490000000000002,2.42440459033891,0.2609511317164423
1950,19.5,2.4809556525425136,0.27190577823961054
1951,19.51,2.5306933618612275,0.28587284682051145
1952,19.52,2.5737552607855885,0.30276691953357154
1953,19.53,2.6103320127086533,0.32249728743333433
1954,19.54,2.6406595029237416,0.34496355266503215
1955,19.55,2.6650098239762676,0.37005023700789363
1956,19.56,2.683681582089011,0.39762081519616493
1957,19.57,2.696989993089784,0.4275116341559035
1958,19.580000000000002,2.7052572423165313,0.4595261953024584
1959,19.59,2.7088035628948592,0.493430265254926
1960,19.6,2.707939441589694,0.528948241289293
1961,19.61,2.7029592935677873,0.565761133654528
1962,19.62,2.6941368606134883,0.6035064410205219
1963,19.63,2.6817224864564575,0.6417800925486972
1964,19.64,2.665942313567725,0.6801405160794897
1965,19.650000000000002,2.6469993342449105,0.7181147730718109
1966,19.66,2.625076121390342,0.7552065838617583
1967,19.67,2.6003389672454014,0.7909059581098326
1968,19.68,2.572943077093326,0.8247000511116545
1969,19.69,2.543038404323438,0.8560847922997828
1970,19.7,2.5107756768592946,0.8845767820136725
1971,19.71,2.4763121550268044,0.9097249293751786
1972,19.72,2.4398166782133606,0.9311213092893381
1973,19.73,2.4014736013288966,0.9484107500182393
1974,19.740000000000002,2.3614852897890293,0.9612987226920207
1975,19.75,2.320072929764266,0.9695571872810222
1976,19.76,2.277475513845287,0.9730281514046761
1977,19.77,2.233946975203089,0.9716248132892433
1978,19.78,2.1897515593144643,0.965330281860672
1979,19.79,2.1451576346805608,0.9541939886393219
1980,19.8,2.100430246134549,0.9383260210540775
1981,19.81,2.0558228002771846,0.917889708654513
1982,19.82,2.0115683371272484,0.8930928768483923
1983,19.830000000000002,1.9678708812290566,0.8641782426614006
1984,19.84,1.924897376633254,0.8314134603579169
1985,19.85,1.8827706923435819,0.79508132983111
1986,19.86,1.8415641386303978,0.7554706573288178
1987,19.87,1.8012978623070581,0.7128682078056559
1988,19.88,1.7619373944184666,0.6675521139929644
1989,19.89,1.7233945118886254,0.619787013532099
1990,19.900000000000002,1.6855304516430512,0.5698210777146023
1991,19.91,1.6481613883925823,0.5178849798085817
1992,19.92,1.6110659627904,0.4641927343594715
1993,19.93,1.573994532126538,0.40894422802471503
1994,19.94,1.5366797176942228,0.35232916388690977
1995,19.95,1.4988477471790267,0.2945320605269787
1996,19.96,1.4602300414189304,0.23573788911809926
1997,19.97,1.4205744757298742,0.176137899787647
1998,19.98,1.379655758102332,0.1159351843273866
1999,19.990000000000002,1.337284409612967,0.05534954620964937
